contact_age|Freq|work|school|community|household|pt_sum|ref_age|ref_id
30|500|0|0|0|1|1|30|775
15|500|0|0|0|2|2|30|776
30|500|0|0|0|1|1|30|776
15|500|0|0|0|2|2|30|777
30|500|0|0|0|1|1|30|777
15|500|0|0|0|2|2|30|778
30|500|0|0|0|1|1|30|778
15|500|0|0|0|2|2|30|779
30|500|0|0|0|1|1|30|779
15|500|0|0|0|2|2|30|780
30|500|0|0|0|1|1|30|780
15|500|0|0|0|2|2|30|781
30|500|0|0|0|1|1|30|781
15|500|0|0|0|2|2|30|782
30|500|0|0|0|1|1|30|782
15|500|0|0|0|2|2|30|783
30|500|0|0|0|1|1|30|783
15|500|0|0|0|2|2|30|784
30|500|0|0|0|1|1|30|784
15|500|0|0|0|2|2|30|785
30|500|0|0|0|1|1|30|785
15|500|0|0|0|2|2|30|786
30|500|0|0|0|1|1|30|786
15|500|0|0|0|2|2|30|787
30|500|0|0|0|1|1|30|787
15|500|0|0|0|2|2|30|788
30|500|0|0|0|1|1|30|788
15|500|0|0|0|2|2|30|789
30|500|0|0|0|1|1|30|789
15|500|0|0|0|2|2|30|790
30|500|0|0|0|1|1|30|790
15|500|0|0|0|2|2|30|791
30|500|0|0|0|1|1|30|791
15|500|0|0|0|2|2|30|792
30|500|0|0|0|1|1|30|792
15|500|0|0|0|2|2|30|793
30|500|0|0|0|1|1|30|793
15|500|0|0|0|2|2|30|794
30|500|0|0|0|1|1|30|794
15|500|0|0|0|2|2|30|795
30|500|0|0|0|1|1|30|795
15|500|0|0|0|2|2|30|796
30|500|0|0|0|1|1|30|796
15|500|0|0|0|2|2|30|797
30|500|0|0|0|1|1|30|797
15|500|0|0|0|2|2|30|798
30|500|0|0|0|1|1|30|798
15|500|0|0|0|2|2|30|799
30|500|0|0|0|1|1|30|799
15|500|0|0|0|2|2|30|800
30|500|0|0|0|1|1|30|800
15|500|0|0|0|2|2|30|801
30|500|0|0|0|1|1|30|801
15|500|0|0|0|2|2|30|802
30|500|0|0|0|1|1|30|802
15|500|0|0|0|2|2|30|803
30|500|0|0|0|1|1|30|803
15|500|0|0|0|2|2|30|804
30|500|0|0|0|1|1|30|804
15|500|0|0|0|2|2|30|805
30|500|0|0|0|1|1|30|805
15|500|0|0|0|2|2|30|806
30|500|0|0|0|1|1|30|806
15|500|0|0|0|2|2|30|807
30|500|0|0|0|1|1|30|807
15|500|0|0|0|2|2|30|808
30|500|0|0|0|1|1|30|808
15|500|0|0|0|2|2|30|809
30|500|0|0|0|1|1|30|809
15|500|0|0|0|2|2|30|810
30|500|0|0|0|1|1|30|810
15|500|0|0|0|2|2|30|811
30|500|0|0|0|1|1|30|811
15|500|0|0|0|2|2|30|812
30|500|0|0|0|1|1|30|812
15|500|0|0|0|2|2|30|813
30|500|0|0|0|1|1|30|813
15|500|0|0|0|2|2|30|814
30|500|0|0|0|1|1|30|814
15|500|0|0|0|2|2|30|815
30|500|0|0|0|1|1|30|815
15|500|0|0|0|2|2|30|816
30|500|0|0|0|1|1|30|816
15|500|0|0|0|2|2|30|817
30|500|0|0|0|1|1|30|817
15|500|0|0|0|2|2|30|818
30|500|0|0|0|1|1|30|818
15|500|0|0|0|2|2|30|819
30|500|0|0|0|1|1|30|819
15|500|0|0|0|2|2|30|820
30|500|0|0|0|1|1|30|820
15|500|0|0|0|2|2|30|821
30|500|0|0|0|1|1|30|821
15|500|0|0|0|2|2|30|822
30|500|0|0|0|1|1|30|822
15|500|0|0|0|2|2|30|823
30|500|0|0|0|1|1|30|823
15|500|0|0|0|2|2|30|824
30|500|0|0|0|1|1|30|824
15|500|0|0|0|2|2|30|825
30|500|0|0|0|1|1|30|825
15|500|0|0|0|2|2|30|826
30|500|0|0|0|1|1|30|826
15|500|0|0|0|2|2|30|827
30|500|0|0|0|1|1|30|827
15|500|0|0|0|2|2|30|828
30|500|0|0|0|1|1|30|828
15|500|0|0|0|2|2|30|829
30|500|0|0|0|1|1|30|829
15|500|0|0|0|2|2|30|830
30|500|0|0|0|1|1|30|830
15|500|0|0|0|2|2|30|831
30|500|0|0|0|1|1|30|831
15|500|0|0|0|2|2|30|832
30|500|0|0|0|1|1|30|832
15|500|0|0|0|2|2|30|833
30|500|0|0|0|1|1|30|833
15|500|0|0|0|2|2|30|834
30|500|0|0|0|1|1|30|834
15|500|0|0|0|2|2|30|835
30|500|0|0|0|1|1|30|835
15|500|0|0|0|2|2|30|836
30|500|0|0|0|1|1|30|836
15|500|0|0|0|2|2|30|837
30|500|0|0|0|1|1|30|837
15|500|0|0|0|2|2|30|838
30|500|0|0|0|1|1|30|838
15|500|0|0|0|2|2|30|839
30|500|0|0|0|1|1|30|839
15|500|0|0|0|2|2|30|840
30|500|0|0|0|1|1|30|840
15|500|0|0|0|2|2|30|841
30|500|0|0|0|1|1|30|841
15|500|0|0|0|2|2|30|842
30|500|0|0|0|1|1|30|842
15|500|0|0|0|2|2|30|843
30|500|0|0|0|1|1|30|843
15|500|0|0|0|2|2|30|844
30|500|0|0|0|1|1|30|844
15|500|0|0|0|2|2|30|845
30|500|0|0|0|1|1|30|845
15|500|0|0|0|2|2|30|846
30|500|0|0|0|1|1|30|846
15|500|0|0|0|2|2|30|847
30|500|0|0|0|1|1|30|847
15|500|0|0|0|2|2|30|848
30|500|0|0|0|1|1|30|848
15|500|0|0|0|2|2|30|849
30|500|0|0|0|1|1|30|849
15|500|0|0|0|2|2|30|850
30|500|0|0|0|1|1|30|850
15|500|0|0|0|2|2|30|851
30|500|0|0|0|1|1|30|851
15|500|0|0|0|2|2|30|852
30|500|0|0|0|1|1|30|852
15|500|0|0|0|2|2|30|853
30|500|0|0|0|1|1|30|853
15|500|0|0|0|2|2|30|854
30|500|0|0|0|1|1|30|854
15|500|0|0|0|2|2|30|855
30|500|0|0|0|1|1|30|855
15|500|0|0|0|2|2|30|856
30|500|0|0|0|1|1|30|856
15|500|0|0|0|2|2|30|857
30|500|0|0|0|1|1|30|857
15|500|0|0|0|2|2|30|858
30|500|0|0|0|1|1|30|858
15|500|0|0|0|2|2|30|859
30|500|0|0|0|1|1|30|859
15|500|0|0|0|2|2|30|860
30|500|0|0|0|1|1|30|860
15|500|0|0|0|2|2|30|861
30|500|0|0|0|1|1|30|861
15|500|0|0|0|2|2|30|862
30|500|0|0|0|1|1|30|862
15|500|0|0|0|2|2|30|863
30|500|0|0|0|1|1|30|863
15|500|0|0|0|2|2|30|864
30|500|0|0|0|1|1|30|864
15|500|0|0|0|2|2|30|865
30|500|0|0|0|1|1|30|865
15|500|0|0|0|2|2|30|866
30|500|0|0|0|1|1|30|866
15|500|0|0|0|2|2|30|867
30|500|0|0|0|1|1|30|867
15|500|0|0|0|2|2|30|868
30|500|0|0|0|1|1|30|868
15|500|0|0|0|2|2|30|869
30|500|0|0|0|1|1|30|869
15|500|0|0|0|2|2|30|870
30|500|0|0|0|1|1|30|870
15|500|0|0|0|2|2|30|871
30|500|0|0|0|1|1|30|871
15|500|0|0|0|2|2|30|872
30|500|0|0|0|1|1|30|872
15|500|0|0|0|2|2|30|873
30|500|0|0|0|1|1|30|873
15|500|0|0|0|2|2|30|874
30|500|0|0|0|1|1|30|874
15|500|0|0|0|2|2|30|875
30|500|0|0|0|1|1|30|875
15|500|0|0|0|2|2|30|876
30|500|0|0|0|1|1|30|876
15|500|0|0|0|2|2|30|877
30|500|0|0|0|1|1|30|877
15|500|0|0|0|2|2|30|878
30|500|0|0|0|1|1|30|878
15|500|0|0|0|2|2|30|879
30|500|0|0|0|1|1|30|879
15|500|0|0|0|2|2|30|880
30|500|0|0|0|1|1|30|880
15|500|0|0|0|2|2|30|881
30|500|0|0|0|1|1|30|881
15|500|0|0|0|2|2|30|882
30|500|0|0|0|1|1|30|882
15|500|0|0|0|2|2|30|883
30|500|0|0|0|1|1|30|883
15|500|0|0|0|2|2|30|884
30|500|0|0|0|1|1|30|884
15|500|0|0|0|2|2|30|885
30|500|0|0|0|1|1|30|885
15|500|0|0|0|2|2|30|886
30|500|0|0|0|1|1|30|886
15|500|0|0|0|2|2|30|887
30|500|0|0|0|1|1|30|887
15|500|0|0|0|2|2|30|888
30|500|0|0|0|1|1|30|888
15|500|0|0|0|2|2|30|889
30|500|0|0|0|1|1|30|889
15|500|0|0|0|2|2|30|890
30|500|0|0|0|1|1|30|890
15|500|0|0|0|2|2|30|891
30|500|0|0|0|1|1|30|891
15|500|0|0|0|2|2|30|892
30|500|0|0|0|1|1|30|892
15|500|0|0|0|2|2|30|893
30|500|0|0|0|1|1|30|893
15|500|0|0|0|2|2|30|894
30|500|0|0|0|1|1|30|894
15|500|0|0|0|2|2|30|895
30|500|0|0|0|1|1|30|895
15|500|0|0|0|2|2|30|896
30|500|0|0|0|1|1|30|896
15|500|0|0|0|2|2|30|897
30|500|0|0|0|1|1|30|897
15|500|0|0|0|2|2|30|898
30|500|0|0|0|1|1|30|898
15|500|0|0|0|2|2|30|899
30|500|0|0|0|1|1|30|899
15|500|0|0|0|2|2|30|900
30|500|0|0|0|1|1|30|900
15|500|0|0|0|2|2|30|901
30|500|0|0|0|1|1|30|901
15|500|0|0|0|2|2|30|902
30|500|0|0|0|1|1|30|902
15|500|0|0|0|2|2|30|903
30|500|0|0|0|1|1|30|903
15|500|0|0|0|2|2|30|904
30|500|0|0|0|1|1|30|904
15|500|0|0|0|2|2|30|905
30|500|0|0|0|1|1|30|905
15|500|0|0|0|2|2|30|906
30|500|0|0|0|1|1|30|906
15|500|0|0|0|2|2|30|907
30|500|0|0|0|1|1|30|907
15|500|0|0|0|2|2|30|908
30|500|0|0|0|1|1|30|908
15|500|0|0|0|2|2|30|909
30|500|0|0|0|1|1|30|909
15|500|0|0|0|2|2|30|910
30|500|0|0|0|1|1|30|910
15|500|0|0|0|2|2|30|911
30|500|0|0|0|1|1|30|911
15|500|0|0|0|2|2|30|912
30|500|0|0|0|1|1|30|912
15|500|0|0|0|2|2|30|913
30|500|0|0|0|1|1|30|913
15|500|0|0|0|2|2|30|914
30|500|0|0|0|1|1|30|914
15|500|0|0|0|2|2|30|915
30|500|0|0|0|1|1|30|915
15|500|0|0|0|2|2|30|916
30|500|0|0|0|1|1|30|916
15|500|0|0|0|2|2|30|917
30|500|0|0|0|1|1|30|917
15|500|0|0|0|2|2|30|918
30|500|0|0|0|1|1|30|918
15|500|0|0|0|2|2|30|919
30|500|0|0|0|1|1|30|919
15|500|0|0|0|2|2|30|920
30|500|0|0|0|1|1|30|920
15|500|0|0|0|2|2|30|921
30|500|0|0|0|1|1|30|921
15|500|0|0|0|2|2|30|922
30|500|0|0|0|1|1|30|922
15|500|0|0|0|2|2|30|923
30|500|0|0|0|1|1|30|923
15|500|0|0|0|2|2|30|924
30|500|0|0|0|1|1|30|924
15|500|0|0|0|2|2|30|925
30|500|0|0|0|1|1|30|925
15|500|0|0|0|2|2|30|926
30|500|0|0|0|1|1|30|926
15|500|0|0|0|2|2|30|927
30|500|0|0|0|1|1|30|927
15|500|0|0|0|2|2|30|928
30|500|0|0|0|1|1|30|928
15|500|0|0|0|2|2|30|929
30|500|0|0|0|1|1|30|929
15|500|0|0|0|2|2|30|930
30|500|0|0|0|1|1|30|930
15|500|0|0|0|2|2|30|931
30|500|0|0|0|1|1|30|931
15|500|0|0|0|2|2|30|932
30|500|0|0|0|1|1|30|932
15|500|0|0|0|2|2|30|933
30|500|0|0|0|1|1|30|933
15|500|0|0|0|2|2|30|934
30|500|0|0|0|1|1|30|934
15|500|0|0|0|2|2|30|935
30|500|0|0|0|1|1|30|935
15|500|0|0|0|2|2|30|936
30|500|0|0|0|1|1|30|936
15|500|0|0|0|2|2|30|937
30|500|0|0|0|1|1|30|937
15|500|0|0|0|2|2|30|938
30|500|0|0|0|1|1|30|938
15|500|0|0|0|2|2|30|939
30|500|0|0|0|1|1|30|939
15|500|0|0|0|2|2|30|940
30|500|0|0|0|1|1|30|940
15|500|0|0|0|2|2|30|941
30|500|0|0|0|1|1|30|941
15|500|0|0|0|2|2|30|942
30|500|0|0|0|1|1|30|942
15|500|0|0|0|2|2|30|943
30|500|0|0|0|1|1|30|943
15|500|0|0|0|2|2|30|944
30|500|0|0|0|1|1|30|944
15|500|0|0|0|2|2|30|945
30|500|0|0|0|1|1|30|945
15|500|0|0|0|2|2|30|946
30|500|0|0|0|1|1|30|946
15|500|0|0|0|2|2|30|947
30|500|0|0|0|1|1|30|947
15|500|0|0|0|2|2|30|948
30|500|0|0|0|1|1|30|948
15|500|0|0|0|2|2|30|949
30|500|0|0|0|1|1|30|949
15|500|0|0|0|2|2|30|950
30|500|0|0|0|1|1|30|950
15|500|0|0|0|2|2|30|951
30|500|0|0|0|1|1|30|951
15|500|0|0|0|2|2|30|952
30|500|0|0|0|1|1|30|952
15|500|0|0|0|2|2|30|953
30|500|0|0|0|1|1|30|953
15|500|0|0|0|2|2|30|954
30|500|0|0|0|1|1|30|954
15|500|0|0|0|2|2|30|955
30|500|0|0|0|1|1|30|955
15|500|0|0|0|2|2|30|956
30|500|0|0|0|1|1|30|956
15|500|0|0|0|2|2|30|957
30|500|0|0|0|1|1|30|957
15|500|0|0|0|2|2|30|958
30|500|0|0|0|1|1|30|958
15|500|0|0|0|2|2|30|959
30|500|0|0|0|1|1|30|959
15|500|0|0|0|2|2|30|960
30|500|0|0|0|1|1|30|960
15|500|0|0|0|2|2|30|961
30|500|0|0|0|1|1|30|961
15|500|0|0|0|2|2|30|962
30|500|0|0|0|1|1|30|962
15|500|0|0|0|2|2|30|963
30|500|0|0|0|1|1|30|963
15|500|0|0|0|2|2|30|964
30|500|0|0|0|1|1|30|964
15|500|0|0|0|2|2|30|965
30|500|0|0|0|1|1|30|965
15|500|0|0|0|2|2|30|966
30|500|0|0|0|1|1|30|966
15|500|0|0|0|2|2|30|967
30|500|0|0|0|1|1|30|967
15|500|0|0|0|2|2|30|968
30|500|0|0|0|1|1|30|968
15|500|0|0|0|2|2|30|969
30|500|0|0|0|1|1|30|969
15|500|0|0|0|2|2|30|970
30|500|0|0|0|1|1|30|970
15|500|0|0|0|2|2|30|971
30|500|0|0|0|1|1|30|971
15|500|0|0|0|2|2|30|972
30|500|0|0|0|1|1|30|972
15|500|0|0|0|2|2|30|973
30|500|0|0|0|1|1|30|973
15|500|0|0|0|2|2|30|974
30|500|0|0|0|1|1|30|974
15|500|0|0|0|2|2|30|975
30|500|0|0|0|1|1|30|975
15|500|0|0|0|2|2|30|976
30|500|0|0|0|1|1|30|976
15|500|0|0|0|2|2|30|977
30|500|0|0|0|1|1|30|977
15|500|0|0|0|2|2|30|978
30|500|0|0|0|1|1|30|978
15|500|0|0|0|2|2|30|979
30|500|0|0|0|1|1|30|979
15|500|0|0|0|2|2|30|980
30|500|0|0|0|1|1|30|980
15|500|0|0|0|2|2|30|981
30|500|0|0|0|1|1|30|981
15|500|0|0|0|2|2|30|982
30|500|0|0|0|1|1|30|982
15|500|0|0|0|2|2|30|983
30|500|0|0|0|1|1|30|983
15|500|0|0|0|2|2|30|984
30|500|0|0|0|1|1|30|984
15|500|0|0|0|2|2|30|985
30|500|0|0|0|1|1|30|985
15|500|0|0|0|2|2|30|986
30|500|0|0|0|1|1|30|986
15|500|0|0|0|2|2|30|987
30|500|0|0|0|1|1|30|987
15|500|0|0|0|2|2|30|988
30|500|0|0|0|1|1|30|988
15|500|0|0|0|2|2|30|989
30|500|0|0|0|1|1|30|989
15|500|0|0|0|2|2|30|990
30|500|0|0|0|1|1|30|990
15|500|0|0|0|2|2|30|991
30|500|0|0|0|1|1|30|991
15|500|0|0|0|2|2|30|992
30|500|0|0|0|1|1|30|992
15|500|0|0|0|2|2|30|993
30|500|0|0|0|1|1|30|993
15|500|0|0|0|2|2|30|994
30|500|0|0|0|1|1|30|994
15|500|0|0|0|2|2|30|995
30|500|0|0|0|1|1|30|995
15|500|0|0|0|2|2|30|996
30|500|0|0|0|1|1|30|996
15|500|0|0|0|2|2|30|997
30|500|0|0|0|1|1|30|997
15|500|0|0|0|2|2|30|998
30|500|0|0|0|1|1|30|998
15|500|0|0|0|2|2|30|999
30|500|0|0|0|1|1|30|999
15|500|0|0|0|2|2|30|1000
30|500|0|0|0|1|1|30|1000
